HDOP,x,y,time,timestamp,altid,slope,sin_aspect,elevation,cos_aspect,veg_class,used
2,672031.7769,4571574.447,18991230,10/24/2014,P054,25.4943,0.006,2001.2,1.1098,Shrubland,1
2,681599.3328,4560565.579,18991230,10/26/2014,P054,15.1669,0.3446,1989.09,1.7553,Shrubland,1
1.9,656942.7571,4595968.772,18991230,10/11/2015,P054,17.1877,1.3258,2067.79,0.0546,Herbaceous - shrub-steppe,1
1.9,670171.8373,4576240.694,18991230,10/21/2015,P054,29.5335,1.4056,2421.52,0.086,Herbaceous - shrub-steppe,1
1.9,670476.1146,4577334.255,18991230,10/16/2015,P054,18.3486,1.4685,2415.64,0.1165,Herbaceous - shrub-steppe,1
1.9,659917.9619,4591793.036,18991230,10/12/2014,P054,23.8033,1.4777,2073.83,0.1215,Herbaceous - shrub-steppe,1
1.9,670172.1529,4576477.314,18991230,10/23/2015,P054,14.9649,0.4288,2455.02,0.1792,Herbaceous - shrub-steppe,1
1.9,660926.3163,4592439.706,18991230,10/13/2014,P054,17.8492,1.6165,2185.13,0.2127,Herbaceous - shrub-steppe,1
1.9,656466.4468,4596599.351,18991230,10/2/2014,P054,7.6053,0.3575,2016.68,0.2337,Herbaceous - shrub-steppe,1
1.9,656482.3766,4596596.364,18991230,10/3/2014,P054,5.5161,0.3557,2018.43,0.2352,Herbaceous - shrub-steppe,1
1.9,670327.779,4576483.186,18991230,10/17/2014,P054,21.8098,0.3241,2403.18,0.263,Herbaceous - shrub-steppe,1
1.9,657094.6441,4595896.544,18991230,10/5/2014,P054,14.3123,0.3101,2112.96,0.2761,Herbaceous - shrub-steppe,1
1.9,659974.4089,4591847.605,18991230,10/12/2014,P054,18.0799,1.7042,2078.47,0.29,Herbaceous - shrub-steppe,1
1.9,655563.6327,4596375.439,18991230,10/2/2014,P054,4.3676,1.7259,1947.57,0.3122,Herbaceous - shrub-steppe,1
1.9,658700.0978,4592534.851,18991230,10/8/2014,P054,9.6272,0.1632,2060.99,0.4524,Herbaceous - shrub-steppe,1
1.9,656995.4433,4596118.764,18991230,10/11/2015,P054,12.8899,0.1224,2074.44,0.5206,Herbaceous - shrub-steppe,1
1.9,670176.1117,4576558.499,18991230,10/19/2015,P054,23.2537,0.1182,2452.88,0.5284,Herbaceous - shrub-steppe,1
1.9,661180.8503,4592827.503,18991230,10/10/2014,P054,19.5273,0.1092,2252.85,0.5456,Herbaceous - shrub-steppe,1
1.9,670178.0622,4576689.626,18991230,10/18/2015,P054,18.8871,0.0797,2447.97,0.6087,Herbaceous - shrub-steppe,1
1.9,658552.4274,4592487.176,18991230,10/6/2014,P054,15.7947,0.0464,2037.94,0.6988,Herbaceous - shrub-steppe,1
1.9,660521.6318,4591964.16,18991230,10/12/2015,P054,4.0313,1.955,2147.2,0.7034,Herbaceous - shrub-steppe,1
1.9,659992.585,4591894.661,18991230,10/12/2014,P054,9.719,0.03,2084.67,0.757,Herbaceous - shrub-steppe,1
1.9,670328.3299,4576780.909,18991230,10/19/2015,P054,13.9028,1.9991,2384.88,0.9564,Herbaceous - shrub-steppe,1
1.9,670239.7533,4576130.09,18991230,10/20/2015,P054,27.5131,1.9995,2378.84,0.9676,Herbaceous - shrub-steppe,1
1.9,658529.2576,4592438.903,18991230,10/7/2014,P054,15.4279,0,2027.46,0.9929,Herbaceous - shrub-steppe,1
1.9,670254.5675,4576462.584,18991230,10/18/2015,P054,17.7831,0.0048,2431.15,1.0981,Herbaceous - shrub-steppe,1
1.9,669996.3227,4576762.017,18991230,10/25/2015,P054,29.8437,0.0307,2491.1,1.246,Herbaceous - shrub-steppe,1
1.9,658161.143,4591850.998,18991230,10/7/2014,P054,10.1135,1.9541,1943.11,1.2994,Herbaceous - shrub-steppe,1
1.9,660896.9377,4592295.756,18991230,10/13/2014,P054,15.9887,0.0498,2176.96,1.3118,Herbaceous - shrub-steppe,1
1.9,670063.1866,4576660.274,18991230,10/17/2015,P054,22.4533,1.8612,2487.71,1.5082,Herbaceous - shrub-steppe,1
1.9,670185.8322,4576251.02,18991230,10/20/2015,P054,32.0071,0.1932,2429.25,1.5908,Herbaceous - shrub-steppe,1
1.9,670061.8248,4576646.911,18991230,10/18/2014,P054,20.6828,1.778,2488.81,1.6283,Herbaceous - shrub-steppe,1
1.9,670077.519,4576656.166,18991230,10/17/2015,P054,14.8426,1.6515,2482.9,1.7587,Herbaceous - shrub-steppe,1
1.9,670147.5293,4576384.536,18991230,10/22/2015,P054,12.1697,1.6147,2463.86,1.7888,Herbaceous - shrub-steppe,1
1.9,670146.6663,4576385.626,18991230,10/29/2015,P054,12.1697,1.6147,2463.86,1.7888,Herbaceous - shrub-steppe,1
1.9,670147.3992,4576390.087,18991230,10/18/2015,P054,12.1697,1.6147,2465.4,1.7888,Herbaceous - shrub-steppe,1
1.9,670371.6396,4576755.265,18991230,10/20/2014,P054,13.3185,1.6053,2378.33,1.796,Herbaceous - shrub-steppe,1
1.9,670777.369,4576523.742,18991230,10/16/2014,P054,23.6897,0.418,2263.65,1.8132,Herbaceous - shrub-steppe,1
1.9,670186.1895,4576628.72,18991230,10/21/2014,P054,19.9756,1.5696,2448.45,1.8219,Herbaceous - shrub-steppe,1
1.9,670869.7761,4576511.475,18991230,10/16/2014,P054,24.0771,0.5258,2247.47,1.8804,Herbaceous - shrub-steppe,1
1.9,661881.8898,4590474.913,18991230,10/14/2014,P054,17.5458,1.4471,2190.53,1.8945,Herbaceous - shrub-steppe,1
1.9,670093.7049,4576215.535,18991230,10/20/2015,P054,23.0102,0.5845,2398.22,1.9096,Herbaceous - shrub-steppe,1
1.9,661174.8711,4592758.499,18991230,10/10/2014,P054,17.8643,1.381,2248.1,1.9246,Herbaceous - shrub-steppe,1
1.9,640641.9046,4603308.502,18991230,10/2/2014,P054,3.7956,1.1859,1906.18,1.9826,Herbaceous - shrub-steppe,1
1.9,640604.3192,4603311.099,18991230,10/1/2014,P054,8.1588,1.0693,1908.04,1.9976,Herbaceous - shrub-steppe,1
1.9,670442.4386,4576735.82,18991230,10/28/2015,P054,10.6899,1.0501,2366.18,1.9987,Herbaceous - shrub-steppe,1
1.9,670140.8811,4576346.611,18991230,10/29/2015,P054,15.1934,1.0728,2456.41,0.0027,Open tree canopy,1
1.9,670150.3483,4576335.724,18991230,10/18/2015,P054,17.6018,1.3166,2455.76,0.0514,Open tree canopy,1
1.9,671034.1119,4576360.935,18991230,10/23/2015,P054,5.0746,0.3086,2167.8,0.2775,Open tree canopy,1
1.9,659604.21,4591924.948,18991230,10/12/2014,P054,5.8958,1.9901,2049.39,0.8599,Open tree canopy,1
1.9,662375.4373,4590306.032,18991230,10/14/2015,P054,14.6728,0.0179,2262.86,1.1885,Open tree canopy,1
1.9,670089.7217,4576564.251,18991230,10/19/2014,P054,13.4979,0.0205,2477.45,1.2017,Open tree canopy,1
1.9,662826.5342,4589054.284,18991230,10/14/2014,P054,15.8495,1.9517,2257.79,1.307,Open tree canopy,1
1.9,670058.0469,4576557.954,18991230,10/25/2015,P054,10.4844,0.177,2487.06,1.5681,Open tree canopy,1
1.9,670275.0198,4576197.568,18991230,10/21/2014,P054,27.021,0.2383,2411.07,1.648,Open tree canopy,1
1.9,670074.3609,4576505.015,18991230,10/26/2015,P054,6.2443,0.7683,2479.48,1.9728,Open tree canopy,1
1.9,705037.0502,4539428.658,18991230,10/30/2014,P054,22.8937,0.8767,2390.11,1.9924,Open tree canopy,1
1.9,682244.0917,4560123.953,18991230,10/26/2014,P054,18.6605,0.4789,2026.24,0.1465,Shrubland,1
1.9,658146.4769,4592597.13,18991230,10/5/2014,P054,3.4299,0.1619,1991.55,0.4545,Shrubland,1
1.9,701780.7521,4551207.03,18991230,10/28/2014,P054,11.3015,0.0549,2175.3,0.6733,Shrubland,1
1.9,682195.8509,4560106.084,18991230,10/26/2014,P054,21.2054,0.0084,2019.2,1.129,Shrubland,1
1.9,656289.8465,4596579.971,18991230,10/3/2014,P054,5.4225,0.0932,2001.23,1.4216,Shrubland,1
1.9,656957.8267,4596235.69,18991230,10/4/2014,P054,16.4977,1.4459,2075.19,1.8951,Shrubland,1
1.8,668016.3212,4581838.027,18991230,10/15/2015,P054,33.1321,1.992,1971.6,1.1261,Herbaceous - grassland,1
1.8,705383.3516,4544894.98,18991230,10/29/2014,P054,4.7228,0.0204,2051.9,1.201,Herbaceous - grassland,1
1.8,670061.86,4576716.896,18991230,10/18/2014,P054,20.8813,1.2958,2477.17,0.0448,Herbaceous - shrub-steppe,1
1.8,670132.9579,4576577.483,18991230,10/31/2015,P054,13.4322,0.5901,2462.21,0.0879,Herbaceous - shrub-steppe,1
1.8,657042.1234,4596084.235,18991230,10/11/2015,P054,13.433,0.5824,2087.81,0.0914,Herbaceous - shrub-steppe,1
1.8,670958.9394,4576388.047,18991230,10/31/2015,P054,16.4793,0.5536,2181.88,0.1052,Herbaceous - shrub-steppe,1
1.8,661373.2949,4592777.37,18991230,10/10/2014,P054,19.3624,1.4586,2331.63,0.1114,Herbaceous - shrub-steppe,1
1.8,670339.0974,4577285.492,18991230,10/16/2015,P054,23.1881,0.3497,2423.25,0.2404,Herbaceous - shrub-steppe,1
1.8,670331.1202,4576412.169,18991230,10/25/2015,P054,18.6188,1.6925,2421.9,0.2786,Herbaceous - shrub-steppe,1
1.8,660724.4774,4592160.841,18991230,10/13/2015,P054,9.4968,1.7022,2119,0.288,Herbaceous - shrub-steppe,1
1.8,670352.3897,4576183.831,18991230,10/21/2014,P054,21.8453,1.7269,2385.58,0.3133,Herbaceous - shrub-steppe,1
1.8,670166.7229,4576566.055,18991230,10/19/2015,P054,14.5691,0.2252,2455.48,0.3678,Herbaceous - shrub-steppe,1
1.8,658572.7377,4592475.403,18991230,10/7/2014,P054,4.9295,0.1879,2039.5,0.4165,Herbaceous - shrub-steppe,1
1.8,670353.0375,4576120.527,18991230,10/20/2015,P054,29.9913,1.83,2361.93,0.4422,Herbaceous - shrub-steppe,1
1.8,658322.1216,4592397.703,18991230,10/6/2014,P054,7.5184,0.1253,1989.02,0.5154,Herbaceous - shrub-steppe,1
1.8,658460.7797,4592170.809,18991230,10/12/2015,P054,3.2699,0.0963,2027.52,0.5719,Herbaceous - shrub-steppe,1
1.8,670178.6487,4576557.448,18991230,10/23/2015,P054,24.7778,0.0449,2447.42,0.7038,Herbaceous - shrub-steppe,1
1.8,640582.1171,4603038.548,18991230,10/1/2014,P054,8.9032,0.044,1899.56,0.7066,Herbaceous - shrub-steppe,1
1.8,670575.2302,4575966.891,18991230,10/29/2015,P054,19.3076,1.9636,2265.88,0.7327,Herbaceous - shrub-steppe,1
1.8,670178.8829,4576547.456,18991230,10/23/2015,P054,24.3834,0.0236,2447.5,0.7839,Herbaceous - shrub-steppe,1
1.8,658709.6497,4592518.399,18991230,10/9/2014,P054,10.1574,0.0209,2060.94,0.7964,Herbaceous - shrub-steppe,1
1.8,660202.6711,4592029.282,18991230,10/12/2014,P054,10.3997,0.0084,2122.5,0.8707,Herbaceous - shrub-steppe,1
1.8,659581.1431,4591872.231,18991230,10/12/2014,P054,7.62,1.993,2048.04,0.8816,Herbaceous - shrub-steppe,1
1.8,657013.4065,4595677.06,18991230,10/4/2014,P054,12.0689,1.9994,2055.49,1.0346,Herbaceous - shrub-steppe,1
1.8,670388.1931,4576727.882,18991230,10/25/2015,P054,11.5297,1.8224,2378.45,1.569,Herbaceous - shrub-steppe,1
1.8,670133.5647,4576194.252,18991230,10/20/2015,P054,13.1715,0.1825,2398.84,1.5759,Herbaceous - shrub-steppe,1
1.8,657035.5444,4596156.293,18991230,10/11/2015,P054,11.1998,1.8147,2073.2,1.5799,Herbaceous - shrub-steppe,1
1.8,670187.5062,4576251.059,18991230,10/29/2015,P054,32.0869,0.2118,2429.25,1.6154,Herbaceous - shrub-steppe,1
1.8,670322.198,4576114.249,18991230,10/29/2015,P054,28.9825,0.2785,2367.8,1.6924,Herbaceous - shrub-steppe,1
1.8,658703.7121,4592560.479,18991230,10/8/2014,P054,7.7627,0.2916,2061.75,1.7058,Herbaceous - shrub-steppe,1
1.8,656695.8328,4596264.429,18991230,10/3/2014,P054,7.9426,0.3728,2047.76,1.7789,Herbaceous - shrub-steppe,1
1.8,670564.3226,4575967.746,18991230,10/28/2015,P054,20.927,1.595,2272.58,1.8038,Herbaceous - shrub-steppe,1
1.8,670016.5818,4576683.621,18991230,10/19/2014,P054,21.7698,0.4954,2496.99,1.8634,Herbaceous - shrub-steppe,1
1.8,670016.9459,4576668.077,18991230,10/19/2014,P054,21.1568,0.5514,2497.73,1.8937,Herbaceous - shrub-steppe,1
1.8,658199.2931,4591864.052,18991230,10/7/2014,P054,6.2544,1.4415,1948.9,1.8973,Herbaceous - shrub-steppe,1
1.8,662001.7095,4590312.086,18991230,10/14/2014,P054,16.5116,1.3073,2221.2,1.9516,Herbaceous - shrub-steppe,1
1.8,640621.8937,4603308.111,18991230,10/1/2014,P054,6.0801,1.3056,1907.15,1.9522,Herbaceous - shrub-steppe,1
1.8,670807.0299,4576544.435,18991230,10/15/2014,P054,22.7567,0.7392,2269.3,1.9654,Herbaceous - shrub-steppe,1
1.8,670303.4239,4577271.325,18991230,10/16/2015,P054,24.6931,1.1748,2425.38,1.9846,Herbaceous - shrub-steppe,1
1.8,640604.0372,4603325.533,18991230,10/1/2014,P054,5.2121,1.1325,1908.97,1.9912,Herbaceous - shrub-steppe,1
1.8,672072.6085,4572115.294,18991230,10/24/2014,P054,21.8533,0.9195,2088.94,1.9968,Herbaceous - shrub-steppe,1
1.8,674112.7678,4566417.307,18991230,10/25/2014,P054,20.0543,1.0803,2099.91,1.9968,Herbaceous - shrub-steppe,1
1.8,670749.3256,4576398.665,18991230,10/15/2014,P054,28.6689,1.0144,2232.1,0.0001,Open tree canopy,1
1.8,670752.3341,4576413.177,18991230,10/15/2014,P054,24.1982,1.1939,2231.22,0.019,Open tree canopy,1
1.8,670124.7963,4576568.405,18991230,10/30/2015,P054,23.1956,0.1768,2464.42,0.4322,Open tree canopy,1
1.8,670305.118,4576378.233,18991230,10/26/2015,P054,25.8326,1.9987,2442.83,1.0507,Open tree canopy,1
1.8,670115.0078,4576307.124,18991230,10/29/2015,P054,29.7884,0.0243,2442.18,1.2192,Open tree canopy,1
1.8,670245.9858,4576685.665,18991230,10/23/2015,P054,19.2889,1.8934,2420.86,1.4493,Open tree canopy,1
1.8,670272.5534,4576374.137,18991230,10/23/2014,P054,20.4353,1.7795,2450.6,1.6264,Open tree canopy,1
1.8,670082.9479,4576567.425,18991230,10/19/2014,P054,18.9816,0.2749,2479.79,1.6887,Open tree canopy,1
1.8,670366.5136,4576759.588,18991230,10/16/2014,P054,15.3962,1.596,2378.82,1.803,Open tree canopy,1
1.8,670095.0512,4576515.498,18991230,10/27/2015,P054,14.2319,0.4524,2476.68,1.8368,Open tree canopy,1
1.8,670014.2075,4576534.71,18991230,10/31/2015,P054,15.283,1.0913,2488.97,1.9958,Open tree canopy,1
1.8,670067.4616,4576549.288,18991230,10/26/2015,P054,11.7948,0.9679,2485.38,1.9995,Open tree canopy,1
1.8,655228.3611,4597636.728,18991230,10/3/2014,P054,1.5851,0.4542,1946.42,0.1621,Shrubland,1
1.8,701898.6466,4551169.171,18991230,10/28/2014,P054,16.4168,0.3234,2187.55,0.2637,Shrubland,1
1.8,681698.3176,4560568.044,18991230,10/26/2014,P054,21.4787,1.8573,1980.78,0.4851,Shrubland,1
1.8,656652.1084,4596316.797,18991230,10/4/2014,P054,7.9317,0.0797,2041.16,0.6088,Shrubland,1
1.8,657096.1201,4595905.462,18991230,10/5/2014,P054,15.493,0.0194,2113.84,0.8038,Shrubland,1
1.8,658145.6661,4592596.002,18991230,10/6/2014,P054,3.495,0.0163,1991.55,1.1798,Shrubland,1
1.8,682275.9633,4560091.421,18991230,10/27/2014,P054,8.9197,1.9553,2017.39,1.2957,Shrubland,1
1.8,682199.5873,4560057.297,18991230,10/26/2014,P054,11.5093,1.9424,2006.26,1.3346,Shrubland,1
1.8,705214.1541,4545619.132,18991230,10/29/2014,P054,3.4212,0.0678,2026.73,1.362,Shrubland,1
1.8,656354.9,4596930.168,18991230,10/3/2014,P054,6.4356,0.1294,1999.74,1.492,Shrubland,1
1.8,683575.3347,4558893.073,18991230,11/2/2015,P054,20.234,0.1379,2175.59,1.5068,Shrubland,1
1.8,683693.6943,4558793.844,18991230,11/2/2015,P054,5.7362,0.1518,2162.65,1.5298,Shrubland,1
1.8,672140.0576,4571567.012,18991230,10/25/2014,P054,10.343,1.8273,2000.98,1.5618,Shrubland,1
1.8,685574.3908,4556977.229,18991230,10/27/2014,P054,8.0688,0.3004,2116.66,1.7145,Shrubland,1
1.8,706242.2914,4541486.844,18991230,10/30/2014,P054,16.7891,1.5417,2154.5,1.8406,Shrubland,1
1.7,668052.7221,4581819.986,18991230,10/15/2015,P054,30.0794,1.3235,1983.02,0.0538,Herbaceous - grassland,1
1.7,668097.2181,4581705.49,18991230,10/15/2015,P054,23.4385,0.683,2043.85,1.9484,Herbaceous - grassland,1
1.7,670139.7317,4576574.31,18991230,10/31/2015,P054,15.4885,0.992,2462.21,0,Herbaceous - shrub-steppe,1
1.7,656671.971,4596325.004,18991230,10/4/2014,P054,7.3103,0.4789,2042.93,0.1465,Herbaceous - shrub-steppe,1
1.7,670835.3041,4576552.876,18991230,10/15/2014,P054,21.7028,1.5599,2268.18,0.1714,Herbaceous - shrub-steppe,1
1.7,662375.001,4590288.249,18991230,10/14/2015,P054,12.908,0.3842,2267.07,0.2121,Herbaceous - shrub-steppe,1
1.7,673878.0201,4566730.518,18991230,10/25/2014,P054,25.0594,1.6596,2132.25,0.2484,Herbaceous - shrub-steppe,1
1.7,660723.6175,4592161.933,18991230,10/13/2015,P054,9.4968,1.7022,2119,0.288,Herbaceous - shrub-steppe,1
1.7,670229.9473,4576155.409,18991230,10/20/2015,P054,28.0157,0.2951,2392.43,0.2907,Herbaceous - shrub-steppe,1
1.7,670313.0884,4576573.931,18991230,10/31/2015,P054,13.8482,0.2487,2398.99,0.34,Herbaceous - shrub-steppe,1
1.7,670859.7246,4575301.509,18991230,10/24/2015,P054,14.6559,0.2081,2116.51,0.3894,Herbaceous - shrub-steppe,1
1.7,702416.8016,4551157.929,18991230,10/29/2014,P054,12.7873,1.843,2195.04,0.4621,Herbaceous - shrub-steppe,1
1.7,657045.657,4596152.07,18991230,10/11/2015,P054,12.632,0.1299,2074.17,0.5071,Herbaceous - shrub-steppe,1
1.7,670172.6337,4576563.972,18991230,10/23/2015,P054,23.2537,0.1182,2452.88,0.5284,Herbaceous - shrub-steppe,1
1.7,670258.7747,4576426.024,18991230,10/23/2014,P054,21.0352,0.1068,2437.73,0.5503,Herbaceous - shrub-steppe,1
1.7,658458.2743,4592170.754,18991230,10/6/2014,P054,3.2699,0.0963,2027.52,0.5719,Herbaceous - shrub-steppe,1
1.7,658458.2256,4592172.975,18991230,10/6/2014,P054,3.2699,0.0963,2027.52,0.5719,Herbaceous - shrub-steppe,1
1.7,670135.8543,4576739.737,18991230,10/20/2014,P054,15.6618,1.9098,2453.2,0.5849,Herbaceous - shrub-steppe,1
1.7,656984.4235,4596126.3,18991230,10/11/2015,P054,13.6017,1.9718,2070.52,0.7641,Herbaceous - shrub-steppe,1
1.7,670394.9198,4576476.985,18991230,10/17/2014,P054,25.537,0.0192,2384.37,0.8048,Herbaceous - shrub-steppe,1
1.7,671012.6794,4575137.369,18991230,10/24/2015,P054,14.9945,0.0023,2093.86,0.9319,Herbaceous - shrub-steppe,1
1.7,657267.6216,4595278.268,18991230,10/5/2014,P054,6.9992,0.0006,2074.94,0.9649,Herbaceous - shrub-steppe,1
1.7,660942.4059,4592430.067,18991230,10/11/2014,P054,18.6905,0.001,2194.05,1.044,Herbaceous - shrub-steppe,1
1.7,702374.759,4551127.878,18991230,10/29/2014,P054,4.0419,0.0013,2198.68,1.051,Herbaceous - shrub-steppe,1
1.7,670107.5626,4576589.108,18991230,10/31/2015,P054,16.5398,0.017,2473.07,1.1834,Herbaceous - shrub-steppe,1
1.7,670335.1525,4576739.967,18991230,10/17/2014,P054,11.7144,1.9588,2386.68,1.2841,Herbaceous - shrub-steppe,1
1.7,670277.4543,4577271.826,18991230,10/16/2015,P054,25.686,1.9561,2433.27,1.293,Herbaceous - shrub-steppe,1
1.7,670141.5272,4576497.702,18991230,10/28/2015,P054,18.9487,1.9365,2465.63,1.3506,Herbaceous - shrub-steppe,1
1.7,670103.8073,4576677.888,18991230,10/18/2014,P054,20.6056,1.9188,2473.73,1.3947,Herbaceous - shrub-steppe,1
1.7,670002.3016,4576685.508,18991230,10/23/2014,P054,15.1745,1.9161,2503.44,1.4009,Herbaceous - shrub-steppe,1
1.7,670190.4043,4576663.255,18991230,10/25/2015,P054,20.6188,1.9159,2444.15,1.4014,Herbaceous - shrub-steppe,1
1.7,673765.898,4566720.066,18991230,10/25/2014,P054,29.7196,1.8515,2133.5,1.5244,Herbaceous - shrub-steppe,1
1.7,670172.6701,4576205.166,18991230,10/20/2015,P054,26.6854,1.8381,2403.55,1.5455,Herbaceous - shrub-steppe,1
1.7,670253.2888,4577266.816,18991230,10/16/2015,P054,23.6363,0.3365,2433.18,1.7481,Herbaceous - shrub-steppe,1
1.7,670293.2033,4576243.54,18991230,10/30/2015,P054,24.4191,1.6433,2427.62,1.7656,Herbaceous - shrub-steppe,1
1.7,670270.2954,4576291.88,18991230,10/29/2015,P054,28.8532,1.6018,2452.21,1.7987,Herbaceous - shrub-steppe,1
1.7,670197.6166,4576605.66,18991230,10/23/2015,P054,19.5871,0.5451,2441.3,1.8906,Herbaceous - shrub-steppe,1
1.7,670084.6048,4576639.669,18991230,10/18/2014,P054,14.8082,1.4499,2481.34,1.8931,Herbaceous - shrub-steppe,1
1.7,670400.7603,4576263.837,18991230,10/26/2015,P054,19.8755,0.5606,2391.05,1.8983,Herbaceous - shrub-steppe,1
1.7,700879.0664,4552144.422,18991230,10/29/2014,P054,23.5735,1.3559,1998.96,1.9345,Herbaceous - shrub-steppe,1
1.7,670098.2824,4576627.77,18991230,10/20/2014,P054,15.0328,1.3011,2476.9,1.9536,Herbaceous - shrub-steppe,1
1.7,670112.6408,4576622.552,18991230,10/20/2015,P054,19.3887,1.1571,2474.23,1.9876,Herbaceous - shrub-steppe,1
1.7,670109.1889,4576626.915,18991230,10/20/2015,P054,19.3887,1.1571,2474.23,1.9876,Herbaceous - shrub-steppe,1
1.7,670272.8133,4576612.977,18991230,10/18/2014,P054,25.7279,0.8665,2409.36,1.9911,Herbaceous - shrub-steppe,1
1.7,670810.012,4576560.057,18991230,10/15/2014,P054,21.8667,1.0956,2276.47,1.9954,Herbaceous - shrub-steppe,1
1.7,670012.2102,4576655.747,18991230,10/22/2014,P054,19.9971,0.9541,2503.33,1.999,Herbaceous - shrub-steppe,1
1.7,671053.8858,4576374.731,18991230,10/26/2015,P054,20.5326,0.5091,2164.8,0.1288,Open tree canopy,1
1.7,670117.1856,4576571.559,18991230,10/20/2014,P054,22.4558,0.0094,2469.92,1.1365,Open tree canopy,1
1.7,670099.6612,4576568.927,18991230,10/17/2015,P054,15.0379,0.014,2475.26,1.1668,Open tree canopy,1
1.7,670285.328,4576222.249,18991230,10/21/2014,P054,30.6903,1.9342,2417.65,1.3568,Open tree canopy,1
1.7,670223.6483,4576674.032,18991230,10/21/2015,P054,25.0421,1.8908,2431.28,1.4544,Open tree canopy,1
1.7,670234.3427,4576646.512,18991230,10/23/2015,P054,20.9386,1.8311,2425.89,1.5562,Open tree canopy,1
1.7,671862.3511,4572041.446,18991230,10/24/2014,P054,24.7361,0.2785,2096.83,1.6925,Open tree canopy,1
1.7,670257.1339,4576246.026,18991230,10/21/2014,P054,20.4332,1.2994,2438.54,1.9541,Open tree canopy,1
1.7,670059.352,4576537.989,18991230,10/26/2015,P054,11.0977,0.9219,2484.65,1.9969,Open tree canopy,1
1.7,658488.0573,4592108.092,18991230,10/8/2014,P054,10.0234,1.3297,2025.18,0.0559,Shrubland,1
1.7,671112.035,4575932.866,18991230,10/23/2014,P054,16.8939,0.473,2169.72,0.1501,Shrubland,1
1.7,682198.1736,4560113.919,18991230,10/26/2014,P054,19.4969,0.0286,2022.63,0.7626,Shrubland,1
1.7,682366.5167,4560129.233,18991230,10/26/2014,P054,17.5982,1.9988,2035.23,0.9517,Shrubland,1
1.7,671994.9246,4571573.576,18991230,10/24/2014,P054,19.0805,0.0037,1993.1,1.086,Shrubland,1
1.7,682280.0191,4560097.077,18991230,10/26/2014,P054,5.8077,1.9024,2017.96,1.431,Shrubland,1
1.7,658492.8875,4591926.028,18991230,10/7/2014,P054,13.2519,1.6743,1985.04,1.7385,Shrubland,1
1.7,658489.8566,4591873.754,18991230,10/7/2014,P054,16.4127,1.5139,1973.94,1.8578,Shrubland,1
1.7,658558.418,4592328.463,18991230,10/7/2014,P054,12.556,1.3281,2017.27,1.9447,Shrubland,1
1.7,658069.1281,4592466.585,18991230,10/5/2014,P054,6.7981,1.2986,1980.29,1.9544,Shrubland,1
1.7,657156.8101,4595841.247,18991230,10/5/2014,P054,20.3904,0.9088,2106.92,1.9958,Shrubland,1
1.6,670220.5579,4576162.965,18991230,10/21/2015,P054,26.865,0.7526,2396.23,0.0311,Herbaceous - shrub-steppe,1
1.6,670063.5079,4576718.046,18991230,10/17/2015,P054,20.8813,1.2958,2477.17,0.0448,Herbaceous - shrub-steppe,1
1.6,672579.9539,4571428.584,18991230,10/25/2014,P054,19.4327,0.6217,2121.47,0.0743,Herbaceous - shrub-steppe,1
1.6,670292.8648,4576257.973,18991230,10/30/2015,P054,22.3063,0.5966,2427.62,0.085,Herbaceous - shrub-steppe,1
1.6,669966.8426,4576733.555,18991230,10/18/2015,P054,16.6315,0.4813,2507.87,0.1451,Herbaceous - shrub-steppe,1
1.6,671056.3705,4576411.448,18991230,10/22/2014,P054,24.9921,1.5924,2180.78,0.1944,Herbaceous - shrub-steppe,1
1.6,660920.4953,4592438.465,18991230,10/11/2014,P054,17.8492,1.6165,2186.97,0.2127,Herbaceous - shrub-steppe,1
1.6,660948.1275,4592285.789,18991230,10/11/2014,P054,18.1513,0.3776,2193.83,0.2173,Herbaceous - shrub-steppe,1
1.6,670221.5646,4576512.909,18991230,10/22/2015,P054,16.8377,0.3525,2437.06,0.2379,Herbaceous - shrub-steppe,1
1.6,670329.453,4576483.225,18991230,10/17/2014,P054,21.8098,0.3241,2403.18,0.263,Herbaceous - shrub-steppe,1
1.6,658425.0397,4592162.25,18991230,10/9/2014,P054,8.5613,0.2692,2023.84,0.3174,Herbaceous - shrub-steppe,1
1.6,658584.422,4592285.713,18991230,10/8/2014,P054,10.9104,1.7344,2026.26,0.3213,Herbaceous - shrub-steppe,1
1.6,670254.9543,4576660.325,18991230,10/17/2014,P054,30.1621,1.772,2417.99,0.3643,Herbaceous - shrub-steppe,1
1.6,670669.0309,4575966.874,18991230,10/29/2015,P054,23.5695,1.81,2250.09,0.4136,Herbaceous - shrub-steppe,1
1.6,670266.404,4576600.608,18991230,10/18/2014,P054,26.6783,0.1706,2415.64,0.4413,Herbaceous - shrub-steppe,1
1.6,670383.4862,4576143.459,18991230,10/22/2014,P054,24.6164,0.1585,2364.14,0.4598,Herbaceous - shrub-steppe,1
1.6,661208.8534,4592808.133,18991230,10/11/2014,P054,24.8422,1.8638,2263.95,0.4961,Herbaceous - shrub-steppe,1
1.6,671027.1983,4575125.491,18991230,10/24/2015,P054,15.3198,1.8833,2093.24,0.5312,Herbaceous - shrub-steppe,1
1.6,670543.4538,4576036.129,18991230,10/29/2015,P054,18.3561,0.1118,2295.19,0.5406,Herbaceous - shrub-steppe,1
